wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,defects
25,1,0,53,25,300,52,2,25,1.041666667,28,0,0,0,0.34,0,0,0,1,1,0
1,3,0,2,2,0,0,2,1,2,4,0,0,1,1,0,0,3,0,0,0
15,1,0,3,21,0,1,2,15,0.628571429,158,1,2,0,0.311111111,0,0,9.2,2,0.8667,0
4,3,0,13,14,0,0,13,4,0.333333333,44,1,0,0.959459459,0.4,2,7,9.75,1,0.75,0
5,1,0,5,6,0,4,1,5,1,92,0,1,0,0.666666667,0,0,13.8,0,0,0
9,1,0,3,16,24,2,2,8,0.708333333,143,0,1,0,0.4,0,0,14.55555556,3,1.5556,0
3,1,0,1,4,0,1,0,3,0.642857143,55,0,0,0,0.666666667,0,0,15,0,0,0
25,3,23,62,126,68,25,37,15,0.848958333,1894,0.9375,4,0.76344086,0.131410256,3,10,74.12,15,2.92,3
10,2,0,7,22,0,2,5,10,0.111111111,78,0,1,0.689655172,0.28,1,1,6.7,2,1,0
5,5,0,9,8,10,3,6,4,2,52,0,0,0.9765625,0.45,1,4,9.4,3,1,1
10,1,0,0,15,37,0,0,10,0.777777778,64,1,0,0,0.375,0,0,5,1,0.8,0
3,5,0,2,4,3,1,1,0,2,10,0,0,0.990950226,1,1,1,2.333333333,1,0.6667,0
17,1,0,4,24,0,4,0,16,0.653409091,621,0.818181818,0,0,0.291666667,0,0,34.88235294,10,2.2353,0
6,3,0,5,17,3,0,5,6,0.4,60,1,0,0.975124378,0.444444444,2,4,8.833333333,1,0.8333,0
3,2,0,3,5,3,1,2,0,2,18,0,0,0.5,0.555555556,0,0,5,2,1,0
2,4,0,5,5,1,0,5,2,2,15,0,0,0.979591837,0.75,1,6,6.5,1,0.5,0
16,1,1,24,23,92,22,2,14,0.888888889,133,1,0,0,0.5625,0,0,6.9375,3,1.125,0
4,2,0,1,15,0,0,1,4,0.833333333,62,0,0,0.571428571,0.5,1,4,14,3,1.5,0
13,1,0,8,45,42,4,5,13,0.625,345,0.5,0,0,0.340659341,0,0,25.38461538,5,1.8462,0
1,3,0,0,2,0,0,0,1,2,5,0,0,1,1,0,0,4,0,0,0
7,3,0,25,38,0,2,24,6,0.083333333,282,1,1,0.922077922,0.306122449,2,9,39,3,1.7143,0
14,1,0,23,44,29,11,13,14,0.769230769,546,1,0,0,0.206349206,0,0,37.64285714,4,1.8571,0
3,3,0,4,4,3,0,4,3,2,9,0,0,0.95,0.5,1,6,2,1,0.6667,0
13,3,0,28,76,42,5,24,9,0.783333333,663,1,1,0.823529412,0.207692308,2,11,49.61538462,18,4.5385,0
56,2,1,21,84,714,14,7,56,0.739393939,839,0.833333333,1,0.363636364,0.160714286,1,4,13.875,9,1.5714,0
10,1,0,5,25,3,1,5,0,0.611111111,815,0.5,3,0,0.3125,0,0,79.9,11,2.8,1
8,2,3,7,16,18,3,4,6,0.8,114,1,0,0.837837838,0.5,1,1,12.625,1,0.75,0
6,2,0,4,25,13,2,2,5,0.9,104,1,1,0.871794872,0.305555556,1,1,16,2,1,0
28,1,0,54,49,268,50,4,28,0.562962963,732,0.8,0,0,0.285714286,1,1,24.96428571,9,1.4286,0
16,2,1,25,51,50,7,19,16,0.746666667,356,0.8,1,0.666666667,0.1875,2,9,20.9375,9,2.25,0
12,1,0,1,26,0,1,0,0,0.681818182,365,0.5,2,0,0.409090909,0,0,28.58333333,10,2.5,0
7,3,0,22,28,0,1,21,7,0,143,1,1,0.934210526,0.285714286,2,7,19.28571429,2,1.1429,0
30,1,0,4,62,223,2,2,28,0.634482759,460,0.6,0,0,0.2,0,0,14.16666667,5,1.0667,0
13,5,0,11,20,54,2,9,12,0.9,119,1,0,0.926174497,0.21875,2,5,7.384615385,2,0.9231,0
1,4,0,0,2,0,0,0,1,2,5,0,0,1,1,0,0,4,0,0,0
8,5,0,33,44,0,1,33,8,0.142857143,241,1,1,0.933962264,0.270833333,3,4,29,6,1.875,0
7,1,2,8,8,21,3,5,7,2,13,0,0,0,0.306122449,0,0,0.857142857,1,0.8571,0
7,1,0,1,8,21,0,1,7,1,30,1,1,0,0.5,0,0,3,1,0.8571,0
16,5,0,19,44,8,4,16,14,0.75,261,1,2,0.899280576,0.18125,3,10,15.0625,4,1.4375,0
16,2,0,25,85,76,6,22,16,0.8,736,0.8,2,0.558823529,0.215909091,1,1,44.6875,25,4.125,0
31,4,0,10,57,117,1,10,29,0.5,904,0.5,0,0.802721088,0.150537634,4,20,28.03225806,15,3,1
3,2,0,3,5,3,1,2,0,2,24,0,0,0.5,0.555555556,0,0,7,2,1.3333,0
9,2,7,21,15,36,15,8,8,2,51,0,0,0.789473684,0.285714286,1,7,4.666666667,2,1.1111,0
22,1,0,22,22,231,20,2,22,2,22,0,0,0,0.303030303,0,0,0,1,1,0
5,3,0,7,23,8,3,5,2,0.875,198,0.5,1,0.904761905,0.44,0,0,38.2,2,1.2,0
6,3,0,20,40,3,0,20,5,0.4,183,1,1,0.918032787,0.305555556,1,6,29.33333333,5,1.6667,0
10,1,0,53,10,45,53,0,10,1.111111111,11,0,0,0,0.4,0,0,0,1,1,0
5,4,3,19,21,0,3,16,5,0.25,149,1,2,0.96969697,0.366666667,3,14,28.4,4,1.2,0
20,2,0,52,51,190,17,39,19,2,288,0,0,0.634615385,0.245,1,2,13.4,4,1.4,0
6,2,0,5,16,15,3,4,6,2,58,0,0,0.863636364,0.388888889,2,3,8.666666667,1,0.5,0
38,3,0,29,122,607,1,29,6,0.9,1852,0,2,0.357142857,0.194594595,0,0,47.47368421,15,3.7632,0
7,1,0,6,31,15,1,6,4,0.833333333,189,0.5,0,0,0.233333333,0,0,25.71428571,2,0.8571,0
9,5,0,20,50,32,4,17,7,1.025,272,0,1,0.967611336,0.351851852,3,7,28.66666667,5,1.5556,2
3,4,0,1,4,1,0,1,2,0.5,499,0,0,0.976190476,1,0,0,165,1,0.3333,0
1,4,0,2,2,0,1,1,1,2,4,0,0,1,1,0,0,3,0,0,0
84,2,29,101,125,3056,91,17,75,0.913654618,1279,0.75,3,0.567708333,0.090336134,1,12,14.08333333,9,1.5595,1
10,2,0,6,16,45,5,1,10,2,143,0,0,0.666666667,0.8,1,14,13.3,2,1.1,1
14,1,0,4,14,91,4,0,14,2,14,0,0,0,0.273809524,0,0,0,1,1,0
61,1,0,8,71,714,4,4,60,0.629166667,1450,0.875,0,0,0.219262295,0,0,22.63934426,9,2.2131,0
75,1,1,96,196,2497,86,23,59,0.933783784,3247,1,9,0,0.093333333,0,0,41.89333333,13,2.2667,1
30,1,0,46,138,309,4,44,12,0.847549909,2953,1,6,0,0.1625,0,0,96.8,40,5.6667,0
18,1,1,4,20,0,4,0,18,0.382352941,458,1,0,0,0.916666667,0,0,24.22222222,4,1.8889,1
5,1,0,2,18,10,0,2,5,2,198,0,0,0,0.6,0,0,38.6,4,2,2
4,2,1,1,9,2,1,0,3,0.666666667,378,1,0,0.942857143,0.666666667,2,3,93,6,1.75,1
4,4,0,38,46,0,1,37,3,0.083333333,562,1,4,0.96969697,0.458333333,3,7,138.5,12,3.5,1
42,2,7,146,68,819,133,15,40,0.953929539,465,0.111111111,0,0.428571429,0.120879121,2,8,9.857142857,4,1.1667,0
4,1,0,14,23,6,12,2,4,2,295,0,0,0,0.5,0,0,72.75,6,2,1
5,1,2,6,24,0,5,1,5,0.6,419,0,1,0,0.35,0,0,81.8,8,3.4,0
2,4,0,5,5,1,0,5,2,2,15,0,0,0.979591837,0.75,1,6,6.5,1,0.5,0
4,1,0,2,5,0,2,0,4,0.666666667,28,1,0,0,0.5,0,0,5.25,1,0.75,0
5,4,0,8,37,6,0,8,3,0.65,253,0.4,0,0.941176471,0.4375,2,7,48.6,4,1.2,0
4,1,0,4,40,0,0,4,3,0.333333333,240,1,0,0,0.333333333,0,0,58,12,3.75,0
2,1,0,0,3,1,0,0,1,2,7,0,0,0,1,0,0,2.5,1,0.5,0
5,4,0,20,22,4,0,20,5,0.25,126,1,2,0.96,0.4,3,14,23.8,1,0.8,0
14,1,28,40,22,55,38,2,12,0.807692308,140,1,0,0,0.404761905,0,0,8.571428571,3,1.2143,0
37,1,1,8,57,440,6,4,0,0.793209877,804,0.722222222,3,0,0.289189189,0,0,20.24324324,15,2.2162,1
4,3,2,17,5,6,11,6,4,2,7,0,0,0.959459459,0.4375,2,4,0.75,1,0.75,0
4,1,0,3,11,4,1,3,0,1.095238095,360,0.428571429,3,0,0.428571429,0,0,87.25,7,3.5,0
8,2,0,4,17,0,2,2,8,0,47,0,1,0.740740741,0.416666667,1,1,4.75,1,0.875,0
3,4,0,14,17,3,0,14,3,2,75,0,0,0.979591837,0.444444444,3,13,24,3,1.3333,0
13,1,0,11,70,66,2,9,6,0.952898551,1997,0.043478261,7,0,0.266666667,0,0,150.8461538,14,3.2308,1
6,1,0,5,39,3,3,2,3,0.86,292,0.4,1,0,0.666666667,0,0,46,1,0.6667,0
1,1,0,1,2,0,1,0,1,2,12,0,0,0,1,0,0,9,0,0,0
50,5,0,59,120,1069,51,25,34,0.939909297,990,0.944444444,11,0.853658537,0.079130435,3,6,18.44,10,1.6,0
4,3,0,6,15,6,1,5,4,2,39,0,0,0.959459459,0.5,2,12,8.75,1,0.75,0
4,2,0,8,6,0,1,7,4,0,37,1,0,0.8,0.45,0,0,8,3,1.25,0
5,1,0,0,18,4,0,0,3,0.625,157,1,0,0,0.25,0,0,30,6,1.8,0
9,1,0,1,15,36,0,1,9,2,69,0,0,0,0.111111111,0,0,6.666666667,2,1,0
7,2,0,8,11,19,4,6,6,0.833333333,39,1,1,0.444444444,0.333333333,0,0,4.428571429,1,0.7143,0
2,3,0,10,11,1,1,9,2,2,39,0,0,0.97826087,0.666666667,1,1,18.5,1,0.5,0
8,4,0,10,24,16,6,7,8,0.571428571,97,0,1,0.966507177,0.3,2,4,11,3,1.125,0
18,3,1,25,83,79,6,21,17,0.735294118,492,0.5,1,0.920187793,0.136752137,2,6,26.11111111,4,1.2778,2
6,3,0,9,37,0,0,9,5,0.76,505,0.4,0,0.615384615,0.375,2,6,82.33333333,8,2.3333,2
66,1,0,77,66,2145,74,3,66,1.015384615,81,0,0,0,0.277056277,0,0,0,1,1,0
17,1,0,5,35,0,2,3,17,0.7109375,375,1,2,0,0.341176471,0,0,20.58823529,6,2.1176,1
8,1,3,13,17,26,9,4,5,0.942857143,91,0.8,0,0,0.339285714,0,0,9.75,1,0.75,1
6,1,0,1,11,0,1,0,6,0.65,57,1,0,0,0.444444444,0,0,7.833333333,1,0.8333,0
2,1,0,5,2,1,5,0,2,2,17,0,0,0,1,0,0,0,1,1,0
2,4,1,5,4,1,1,5,2,2,11,0,0,1,0.6,0,0,4.5,0,0,0
1,1,0,6,10,0,3,4,0,2,80,0,3,0,1,0,0,71,0,0,0
1,1,0,8,1,0,8,0,1,2,1,0,0,0,1,0,0,0,1,1,0
7,1,0,4,19,21,0,4,7,2,158,0,0,0,0.380952381,0,0,21.57142857,6,2.5714,0
2,1,0,0,4,1,0,0,2,1,47,1,0,0,1,0,0,18,1,0.5,0
8,5,0,17,66,28,1,16,6,2,543,0,0,0.888888889,0.475,3,8,66.875,1,0.875,1
15,4,1,9,35,0,8,1,15,0.392857143,357,0,0,0.62962963,0.311111111,1,2,22.66666667,8,2,0
6,1,0,8,21,0,2,6,6,0.5,146,0.5,1,0,0.380952381,0,0,23,1,0.8333,1
11,1,0,1,15,0,1,0,11,0.45,286,1,0,0,0.606060606,0,0,24.63636364,4,2.1818,0
3,4,0,17,14,0,0,17,3,0,62,1,1,0.979591837,0.444444444,3,13,19.33333333,1,0.6667,0
11,3,0,3,19,55,1,2,11,2,79,0,0,0.804347826,0.363636364,0,0,6.181818182,1,0.8182,0
5,3,0,31,42,4,0,31,4,0.5,253,1,1,0.933333333,0.333333333,1,6,49.4,4,1.6,0
5,5,0,7,8,6,0,7,5,0.916666667,41,1,0,0.971830986,0.325,1,2,6.6,1,0.8,0
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1,1,0
6,3,0,14,28,0,0,14,6,0,101,1,1,0.934210526,0.305555556,2,8,15.66666667,1,0.8333,0
17,1,0,3,33,0,3,0,17,0.4875,305,1,0,0,0.264705882,0,0,16.64705882,4,1.2941,0
5,3,0,23,30,4,2,22,4,1,496,1,1,0.9375,0.4,3,6,97.6,17,4.4,0
8,2,0,3,21,0,1,3,8,0.428571429,105,0.5,1,0.588235294,0.34375,1,5,11.875,3,1.125,0
3,5,0,11,11,3,0,11,3,2,37,0,0,0.99,0.533333333,3,5,11.33333333,1,0.3333,0
6,2,0,2,8,5,2,0,6,0.8,47,0,0,0.642857143,0.444444444,0,0,6,1,0.8333,0
13,4,1,15,50,30,2,13,9,0.583333333,388,1,2,0.943925234,0.230769231,2,6,28.69230769,8,1.6923,0
2,5,0,5,4,1,0,5,2,2,10,0,0,0.982142857,0.75,2,7,4,1,0.5,0
4,1,0,6,23,6,2,4,3,2,157,0,0,0,0.4,0,0,38.25,1,0.75,0
7,1,0,3,19,0,3,1,6,0.25,432,1,1,0,0.464285714,0,0,60.14285714,3,1.4286,0
22,2,0,10,80,173,2,8,15,0.857142857,2190,0.875,4,0.775280899,0.232804233,2,30,98.18181818,3,1.1364,0
22,1,0,1,77,219,1,0,5,0.972789116,2261,0.142857143,0,0,0.227513228,0,0,101.1363636,8,3.4091,0
0,1,0,11,0,0,10,1,0,2,0,0,0,0,0,0,0,0,0,0,0
97,1,1,64,139,4474,51,14,72,0.941666667,2010,0.96,14,0,0.151442308,0,0,19.46391753,12,2.1031,0
14,6,0,15,32,0,1,15,11,0.730769231,163,1,2,0.914285714,0.234693878,4,8,10.35714286,3,1.2143,0
5,6,0,16,36,10,1,15,4,2,186,0,0,0.941176471,0.5,2,8,36.2,1,0.8,0
10,5,0,8,53,0,1,7,5,0.883141762,1073,1,1,0.954545455,0.211111111,2,8,100.5,11,3.4,2
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
29,5,0,2,73,300,1,2,21,0.879251701,782,0.857142857,1,0.94214876,0.344827586,3,5,25.24137931,10,1.5172,0
4,1,0,8,96,6,0,8,2,2,1490,0,0,0,0.25,0,0,371.5,86,22,1
2,2,0,7,9,1,0,7,2,2,39,0,0,1,0.75,0,0,18.5,0,0,0
26,1,1,17,84,315,12,5,23,0.884444444,1119,0.888888889,6,0,0.22,0,0,41.69230769,40,4.9615,0
1,1,0,0,1,0,0,0,1,2,2,0,0,0,1,0,0,0,1,1,0
3,4,0,2,6,0,1,1,3,0,48,1,0,1,0.777777778,0,0,14.66666667,0,0,0
3,4,0,5,5,1,1,4,3,1,25,1,0,0.975903614,0.466666667,0,0,6.666666667,1,0.6667,0
2,4,0,8,6,1,0,8,2,2,13,0,0,0.989690722,0.625,2,4,5.5,1,0.5,0
2,4,0,12,10,1,0,12,2,2,31,0,0,0.989690722,0.6,2,5,14.5,1,0.5,0
7,3,0,14,25,0,1,13,6,0.5,118,1,1,0.903225806,0.285714286,1,5,15.57142857,5,1.4286,0
3,3,0,4,4,3,0,4,3,2,9,0,0,0.95,0.5,1,6,2,1,0.6667,0
2,5,0,5,9,1,0,5,2,2,42,0,0,0.982142857,0.75,3,8,20,1,0.5,0
2,4,0,6,8,1,0,6,2,2,23,0,0,0.979591837,0.75,1,6,10.5,1,0.5,0
43,1,0,4,74,903,0,4,36,1.023809524,1326,0,0,0,0.168604651,0,0,29.65116279,5,1.2791,3
11,3,0,8,20,29,5,4,11,0.825,114,1,0,0.951456311,0.340909091,2,5,9,2,1,0
10,2,0,3,22,0,0,3,10,0.666666667,121,1,1,0.526315789,0.35,1,5,10.7,4,1.3,0
7,4,1,11,48,15,2,9,3,0.333333333,282,1,0,0.972222222,0.5,1,1,39.14285714,1,0.8571,0
11,4,0,23,38,0,2,22,11,0.64,380,1,3,0.879518072,0.204545455,2,7,33.09090909,35,4.8182,0
42,1,0,11,86,0,4,9,41,0.887195122,572,1,2,0,0.19047619,0,0,12.42857143,3,1.1429,1
3,1,0,7,14,3,4,3,2,1,69,1,0,0,0.5,0,0,21.66666667,4,1.3333,0
1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,0
22,3,3,38,68,155,20,24,19,0.828571429,383,0.8,2,0.907407407,0.168181818,2,15,16.18181818,4,1.0909,1
1,1,0,2,2,0,2,0,1,2,20,0,0,0,1,0,0,15,0,0,0
4,3,0,19,20,6,0,19,3,2,92,0,0,0.949152542,0.4,1,3,22,1,0.75,0
6,3,0,13,12,0,1,12,5,0.2,49,1,0,0.918032787,0.333333333,1,3,7,2,1.1667,0
3,4,0,1,4,1,0,1,2,0.5,595,0,0,0.976190476,1,0,0,197,1,0.3333,0
10,1,0,6,21,45,1,5,10,2,116,0,0,0,0.5,0,0,10.6,1,0.9,0
25,1,0,91,47,214,88,10,24,0.891666667,494,1,1,0,0.185454545,0,0,18.36,5,2.2,0
3,1,0,3,11,0,2,1,3,0.5,64,1,0,0,0.555555556,0,0,19.66666667,1,0.6667,0
15,1,0,92,33,69,90,2,13,0.836734694,442,1,0,0,0.333333333,0,0,28,7,2.5333,0
24,1,1,4,25,276,1,3,24,2,52,0,0,0,0.298611111,0,0,1.166666667,1,0.9583,0
42,1,0,10,89,335,6,5,39,0.667917448,875,0.923076923,1,0,0.125396825,0,0,19.52380952,6,1.2857,0
11,3,0,22,33,15,2,20,10,0.825,168,0.5,2,0.951456311,0.191919192,2,9,13.90909091,3,1.0909,0
10,3,0,20,41,0,0,20,9,0.62962963,362,0.666666667,2,0.898734177,0.26984127,2,9,34.6,8,2.4,0
26,1,0,8,42,243,1,7,25,0.693333333,205,1,2,0,0.258241758,0,0,6.769230769,1,0.9615,1
11,3,15,33,20,0,25,8,10,0.3,113,0,1,0.791666667,0.345454545,2,4,9.181818182,6,1.5455,0
45,2,0,60,111,932,24,40,15,0.568181818,1193,0.6,1,0.328125,0.175925926,0,0,25.4,12,1.2222,1
19,1,0,4,25,0,4,0,18,0.513888889,256,1,0,0,0.394736842,0,0,12.26315789,3,1.2105,1
65,1,0,7,134,508,6,5,59,0.7375,2306,0.85,12,0,0.1515625,0,0,34.16923077,18,1.8462,0
4,2,0,3,9,0,0,3,4,0,66,0,1,0.966666667,0.5625,0,0,15.25,1,0.25,0
10,1,0,1,14,0,0,1,10,0.472222222,180,1,1,0,0.4,0,0,16.6,3,1.6,0
14,1,0,9,51,27,1,8,10,0.596153846,755,0.05,0,0,0.162393162,0,0,51.5,9,1.5,0
3,4,0,22,31,3,1,21,3,2,152,0,0,0.974358974,0.5,2,3,49.66666667,8,3,0
7,3,0,25,47,17,1,24,5,0.888888889,237,1,1,0.903225806,0.30952381,1,4,32.42857143,6,1.7143,0
8,6,1,10,23,8,2,9,7,0.428571429,214,0,1,0.901408451,0.375,5,22,25.625,7,2.5,1
1,1,0,3,1,0,3,0,0,2,111,0,0,0,0,0,0,88,0,0,0
4,7,0,10,13,6,0,10,3,2,81,0,0,0.96,0.5,3,8,19.25,1,0.75,0
5,2,0,5,12,0,1,4,5,0,82,0,1,0.966666667,0.4,0,0,15.2,1,0.2,0
3,4,0,11,27,3,0,11,2,2,169,0,0,0.96,0.476190476,1,6,55.33333333,8,3,0
9,5,0,12,32,18,2,10,8,0.78125,392,0.25,6,0.954285714,0.26984127,2,20,41.66666667,10,2.8889,0
3,1,0,2,9,1,2,0,2,1,67,0,0,0,0.5,0,0,19,1,0.3333,0
74,3,2,48,113,2539,38,17,70,0.966051221,1136,0.913043478,4,0.728624535,0.073443008,3,19,14.04054054,16,1.8378,0
3,1,0,15,49,3,0,15,3,1.5,329,1,0,0,0.533333333,0,0,108.3333333,1,0.6667,1
2,3,2,10,8,1,7,5,1,2,44,0,0,0.986111111,0.5,0,0,21,3,1.5,0
3,3,0,5,13,0,0,5,3,0,59,1,1,0.909090909,0.555555556,2,7,18.33333333,3,1.3333,0
5,3,0,21,24,0,2,19,4,0.25,84,1,1,0.933333333,0.314285714,1,4,15.4,1,0.8,0
14,4,0,9,40,0,1,8,13,0.076923077,174,1,1,0.941704036,0.295918367,2,3,11.35714286,1,0.9286,0
6,3,0,24,36,0,2,23,5,0.5,289,1,3,0.934210526,0.285714286,2,8,46.5,7,2.5,0
2,1,0,10,14,0,2,8,2,0,104,1,0,0,0.583333333,0,0,50.5,1,0.5,0
6,4,0,36,62,15,8,32,5,2,369,0,0,0.938271605,0.305555556,3,15,60.5,7,2.8333,0
33,1,0,3,73,0,1,3,33,0.75,469,0,2,0,0.158508159,1,1,13.03030303,6,1.303,0
107,1,1,3,117,5671,2,1,107,2,648,0,0,0,0.191069574,0,0,5.056074766,1,0.9907,0
1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,1,1,0
3,5,0,6,10,3,1,5,1,2,30,0,0,0.990697674,0.583333333,1,2,9,1,0.6667,0
4,4,0,6,6,2,2,4,3,0.666666667,29,1,0,0.975903614,0.466666667,0,0,5.75,1,0.5,0
51,1,0,27,115,1275,11,25,40,1.02,2159,0,0,0,0.181372549,0,0,40.82352941,18,3.3333,1
2,1,0,6,2,1,6,1,2,2,2,0,0,0,1,0,0,0,1,1,0
3,1,0,5,9,0,0,5,3,0,32,0,1,0,0.666666667,0,0,9.333333333,1,0.6667,0
52,1,5,111,110,942,87,36,10,0.911764706,942,1,6,0,0.16399287,0,0,16.88461538,6,1.75,0
27,3,0,45,56,351,14,36,26,2,504,0,0,0.573770492,0.202020202,1,3,17.66666667,8,1.7778,0
3,3,0,6,7,3,1,5,3,2,42,0,0,0.953488372,0.833333333,1,6,13,1,0.6667,0
3,4,0,27,5,3,27,0,3,2,16,0,0,1,0.555555556,0,0,4.333333333,0,0,0
15,1,0,22,26,1,21,2,14,0.553571429,483,1,1,0,0.383333333,0,0,30.93333333,6,2.4667,0
58,1,0,13,88,0,4,10,5,0.679425837,3479,0.454545455,2,0,0.163793103,0,0,58.79310345,6,1.4828,1
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.611111111,0,0,0,1,1,0
64,2,0,38,159,878,20,22,58,0.820512821,1706,0.692307692,5,0.088235294,0.126116071,1,1,25.453125,6,1.3906,2
46,1,0,3,53,1009,2,1,45,0.966666667,245,0,0,0,0.190217391,0,0,4.195652174,1,0.9783,0
5,1,0,8,10,10,8,0,5,2,85,0,0,0,0.2,0,0,16,5,3,0
10,1,1,6,41,0,3,3,7,0.333333333,437,0.666666667,1,0,0.475,0,0,42.4,1,0.8,0
4,2,1,6,19,0,1,6,4,0.333333333,162,1,1,0.823529412,0.5,1,4,39.25,11,3.25,0
2,1,0,6,24,1,4,4,2,1,118,1,2,0,0.583333333,0,0,57,1,0.5,0
9,1,0,0,9,36,0,0,9,1.125,19,0,0,0,0.555555556,0,0,0,1,1,0
5,1,0,4,17,8,3,1,5,1,108,0,0,0,0.6,0,0,20.2,12,3,0
18,4,0,41,70,21,6,38,14,0.588235294,900,1,0,0.811111111,0.238095238,2,9,48.77777778,20,4.0556,1
7,4,0,17,22,0,0,17,5,0.625,153,1,4,0.926829268,0.30952381,2,4,20.28571429,6,1.7143,0
2,3,0,4,4,1,1,3,2,2,13,0,0,0.976190476,0.75,1,1,5.5,1,0.5,0
3,2,0,3,5,3,1,2,0,2,22,0,0,0.5,0.555555556,0,0,6.333333333,2,1.3333,0
123,2,0,106,355,6589,67,56,115,0.93969555,3260,0.714285714,18,0.097014925,0.057650273,1,2,25.16260163,5,1.3821,7
13,1,0,2,27,0,1,1,13,0.694444444,168,0,1,0,0.4,0,0,11.69230769,6,1.6923,0
5,1,0,5,7,10,1,4,5,2,30,0,0,0,0.25,0,0,5,1,0.8,0
7,1,0,4,20,0,2,2,7,0.166666667,119,1,0,0,0.342857143,0,0,15.71428571,2,0.7143,0
9,1,0,3,20,36,0,3,9,2,204,0,0,0,0.333333333,0,0,21.66666667,4,2.6667,0
18,2,21,101,43,115,79,24,17,0.838235294,238,1,3,0.76056338,0.285714286,1,2,12,6,1.4444,0
5,2,1,5,16,2,1,5,4,0.625,107,0.5,1,0.823529412,0.5,1,4,20,9,2.2,0
12,1,0,5,23,54,0,5,12,0.454545455,139,1,1,0,0.533333333,0,0,10.5,1,0.8333,0
6,3,0,31,54,3,2,30,5,0.6,314,1,2,0.918032787,0.361111111,1,5,51,9,2.6667,0
11,2,1,13,29,53,10,3,11,0.8,125,1,0,0.705882353,0.327272727,1,5,10.27272727,4,1.4545,0
8,5,0,8,24,26,1,7,4,0.571428571,200,1,1,0.936363636,0.4375,2,8,23.875,4,1.875,1
3,4,0,25,24,0,0,25,3,0,191,1,4,0.979591837,0.444444444,3,13,61.33333333,3,1.3333,0
2,5,0,5,7,1,0,5,2,2,35,0,0,0.982142857,0.75,2,7,16.5,1,0.5,0
4,1,0,4,13,0,2,2,4,0.166666667,76,1,1,0,0.75,0,0,17.5,2,1,0
3,3,2,4,4,3,3,1,2,2,6,0,0,0.97260274,0.666666667,0,0,1,1,0.6667,0
3,1,0,4,3,3,4,0,3,2,3,0,0,0,0.666666667,0,0,0,1,1,1
4,5,0,0,8,6,0,0,4,2,20,0,0,0.963855422,0.625,0,0,4,1,0.75,0
4,3,0,9,8,6,1,8,3,1,30,1,0,0.952380952,0.4,2,4,6,1,0.75,0
23,1,0,2,26,181,2,0,22,0.97979798,3198,0,0,0,0.25,0,0,137.6521739,17,3.913,0
7,2,0,15,50,11,0,15,5,0.911111111,555,0.866666667,0,0.545454545,0.351851852,0,0,76.14285714,2,1,1
22,3,0,10,55,0,1,9,21,0.55952381,460,1,1,0.6875,0.25,2,2,19.36363636,1,0.9091,0
25,3,0,6,49,0,4,3,25,0.520833333,161,0.5,1,0.890909091,0.253333333,1,1,5.36,2,1,0
2,1,0,13,34,0,1,13,0,0.066666667,283,0.866666667,6,0,1,0,0,133,4,2,1
13,1,1,13,36,58,10,3,13,0.666666667,260,0,0,0,0.307692308,0,0,18.92307692,11,2,0
22,2,0,46,54,211,14,35,20,0.619047619,452,1,0,0.622641509,0.215909091,2,4,19.5,7,1.3182,0
12,4,0,5,22,4,1,4,11,0.484848485,148,0.333333333,0,0.921875,0.25,3,15,11.08333333,2,1,0
10,3,4,123,15,27,119,6,9,0.888888889,87,1,2,0.898734177,0.288888889,0,0,6.9,1,0.8,0
3,1,0,1,15,3,0,1,3,1.5,124,1,0,0,0.333333333,0,0,40,6,2.6667,0
1,6,0,1,2,0,0,1,1,2,6,0,0,1,1,0,0,5,0,0,0
6,6,5,13,13,3,7,7,4,0.4,65,1,1,0.96969697,0.366666667,2,4,9.666666667,2,0.8333,1
8,2,1,6,11,0,4,2,8,0.214285714,105,1,0,0.666666667,0.5,1,6,11.875,4,1.125,0
13,3,0,41,36,22,37,5,12,0.416666667,307,0,0,0.865853659,0.182692308,2,22,22.53846154,11,2.3077,2
2,8,0,4,4,1,2,2,1,2,12,0,0,1,0.833333333,0,0,5,0,0,1
4,5,0,5,6,0,2,3,3,0.333333333,23,1,0,0.986486486,0.5,0,0,4.5,1,0.75,0
27,3,0,48,58,351,8,42,26,2,393,0,0,0.573770492,0.202020202,1,3,13.55555556,8,1.6296,0
21,2,0,44,49,210,15,32,19,2,450,0,0,0.622641509,0.238095238,2,4,20.42857143,7,1.4762,1
2,2,0,4,7,0,1,3,2,0,25,1,1,0.966666667,0.75,0,0,11,1,0.5,0
3,4,0,1,4,1,0,1,2,0.5,599,0,0,0.976190476,1,0,0,198.3333333,1,0.3333,0
3,4,0,1,4,1,0,1,2,0.5,595,0,0,0.976190476,1,0,0,197,1,0.3333,0
2,5,0,6,7,1,0,6,2,2,36,0,0,0.98245614,0.75,1,6,17,1,0.5,0
